"key_person","key_uuid","key_mlbam","key_retro","key_bbref","key_fangraphs","name_first","name_last","name_given","name_nick","birth_year","birth_month","birth_day","pro_played_first","mlb_played_first","mlb_played_last"
"7da72897","7da72897-e495-4064-a240-a9a17e551678",572208,"tolla001","tollias01",10044,"Ashur","Tolliver","Ashur Jordan","",1988,1,24,2009,2016,2017
"f5a8ac07","f5a8ac07-b763-418b-85fe-5ef90d0baf3f",630111,"tomay001","tomasya01",17171,"Yasmany","Tomas","Yasmany","",1990,11,14,2008,2015,2019
"69576679","69576679-1909-4c46-af6d-bc8757afab0b",123387,"tomkb001","tomkobr01",1056,"Brett","Tomko","Brett Daniel","",1973,4,7,1995,1997,2011
"b048f44f","b048f44f-87ec-4a6a-849f-9e34f8d761a5",458708,"tomlj001","tomlijo01",9388,"Josh","Tomlin","Joshua Aubry","Little Cowboy",1984,10,19,2006,2010,2019
"c838d988","c838d988-1958-484a-8c04-e66f1adcb0f1",605509,"tomlk001","tomlike01",13005,"Kelby","Tomlinson","Kelby Aaron","",1990,6,16,2011,2015,2018
"fa627787","fa627787-f303-4ded-88a5-39eee4469410",543859,"tonkm001","tonkimi01",10315,"Michael","Tonkin","Michael Harvey","",1989,11,19,2008,2013,2017
"0ea6d584","0ea6d584-f95c-488c-84e6-ff04708c71b4",444430,"torew001","toregwy01",7471,"Wyatt","Toregas","Wyatt Reeder","",1982,12,2,2004,2009,2011
"d4ac8874","d4ac8874-47af-4536-affa-b6be45ac1e36",647351,"","toroab01",19844,"Abraham","Toro","Abraham Josue","",1996,12,20,2016,2019,2019
"54c5c614","54c5c614-df74-4993-9799-df097a173ef6",150275,"torry001","torreyo01",1135,"Yorvit","Torrealba","Yorvit Adolfo","",1978,7,19,1995,2001,2013
"15fd9d1c","15fd9d1c-5034-4551-a784-e1203489cf40",620443,"torrl001","torrelu01",15905,"Luis","Torrens","Luis Alfonso","",1996,5,2,2013,2017,2019
"ec3278e2","ec3278e2-45c1-4a28-87a1-e5e2fd5ae4fe",456776,"torra002","torreal01",7038,"Alex","Torres","Alexander Jesus","",1987,12,8,2006,2011,2015
"221f23f0","221f23f0-3a01-4625-88b7-4e227b9ed762",400083,"torra001","torrean02",1488,"Andres","Torres","Andres Yungo","",1978,1,26,1998,2002,2013
"48e241fa","48e241fa-92fc-41e9-8c6b-3107e5e518f3",448614,"torrc001","torreca01",7624,"Carlos","Torres","Carlos Ephriam","",1982,10,22,2004,2009,2019
"46e27a6f","46e27a6f-e8b2-4802-b8b7-4af3e09b8f7d",650402,"torrg001","torregl01",16997,"Gleyber","Torres","Gleyber David","",1996,12,13,2014,2018,2019
"19529081","19529081-df11-4483-a662-e2e3bb1857ba",600526,"torrj001","torrejo02",14957,"Jose","Torres","Jose Marcos","",1993,9,24,2011,2016,2017
"50798083","50798083-500e-4cc4-a327-324a09e0a455",593527,"torrr002","torrera01",14113,"Ramon","Torres","Ramon Alexander","",1993,1,22,2010,2017,2018
"d4c8c0ac","d4c8c0ac-a87f-4fbe-bea2-9aa1b20d883b",591720,"torrr001","torrero01",11400,"Ronald","Torreyes","Ronald Alcides","",1992,9,2,2010,2015,2019
"b64fd50f","b64fd50f-2124-4b09-a89a-2420def85f77",459434,"tosor001","tosonre01",7099,"Rene","Tosoni","Rene Michael","",1986,7,2,2007,2011,2011
"47aa6933","47aa6933-3666-4285-9238-13187cbffc24",657053,"toust001","toussto01",16929,"Touki","Toussaint","Dany Gilbert Kiti","",1996,6,20,2014,2018,2019
"52a3cf9e","52a3cf9e-ab9b-4533-802d-a93336a2327e",541600,"tovaw001","tovarwi01",10416,"Wilfredo","Tovar","Wilfredo Jose","",1991,8,11,2008,2013,2019
"1dbd5c39","1dbd5c39-ee6c-458e-a592-c3062a5ffc3c",453525,"towlj001","towlejr01",7348,"J. R.","Towles","Justin Richard","",1984,2,11,2004,2007,2011
"adfb05c6","adfb05c6-abed-4633-b51f-16c217d6040a",429710,"tracc001","tracych01",1888,"Chad","Tracy","Chad Austin","",1980,5,22,2001,2004,2013
"04f2b862","04f2b862-1d56-4a1d-a731-790951df5835",595441,"tracm001","tracyma01",12240,"Matt","Tracy","Matthew J.","",1988,11,26,2011,2015,2015
"ae6eb080","ae6eb080-d479-4222-8f56-33102958aab5",664167,"trahb001","trahabl01",17588,"Blake","Trahan","Blake Matthew","",1993,9,5,2015,2018,2018
"15dcf554","15dcf554-62ca-48a0-98a7-eb05c1defa76",581527,"travd001","travide01",13862,"Devon","Travis","Devon Anthony","",1991,2,21,2012,2015,2018
"7a27c6e1","7a27c6e1-59b2-4ecf-998e-28679d7f3e11",607752,"travs001","travisa01",16263,"Sam","Travis","Samuel John","",1993,8,27,2014,2017,2019
"32b1eb00","32b1eb00-520b-43e8-87df-ab2076e7b126",276354,"tream001","treanma01",2265,"Matt","Treanor","Matthew Aaron","",1976,3,3,1994,2004,2012
"349c35c1","349c35c1-306d-4f46-a120-9d229d4afba9",595014,"treib001","treinbl01",12572,"Blake","Treinen","Blake M.","",1988,6,30,2011,2014,2019
"fbab510b","fbab510b-4032-4b3c-9956-91bc29afb73c",624431,"trevj001","trevijo01",16725,"Jose","Trevino","Jose","",1992,11,28,2014,2018,2019
"3cda9966","3cda9966-b1e2-404c-98a9-ed2f0a709cbe",592811,"triga001","triggan01",13533,"Andrew","Triggs","Andrew Austin","",1989,3,16,2012,2016,2018
"3e448ae5","3e448ae5-4299-4eec-bbf4-78b5a64c6f15",508892,"triuc001","triunca01",193,"Carlos","Triunfel","Carlos Manuel","",1990,2,27,2007,2012,2014
"cb64066c","cb64066c-65a0-40ae-b2e3-ce03350fb5a1",642152,"trivl001","trivilo01",15043,"Lou","Trivino","Lou Albert","",1991,10,1,2013,2018,2019
"f6b4fcab","f6b4fcab-8fe2-4740-b026-292d75b2e204",470462,"tronr001","troncra01",4685,"Ramon","Troncoso","Ramon Jose","",1983,2,16,2005,2008,2013
"dbe1b1cf","dbe1b1cf-d5b6-4242-92de-16cfc7ee2ba0",607374,"tropn001","tropeni01",12385,"Nick","Tropeano","Nicholas Paul","",1990,8,27,2011,2014,2019
"f322d40f","f322d40f-e103-4a4f-a17c-f1f69c3f1e40",545361,"troum001","troutmi01",10155,"Mike","Trout","Michael Nelson","",1991,8,7,2009,2011,2019
"c73386b0","c73386b0-5d74-4deb-8607-df384e2e2df3",444432,"trumm001","trumbma01",6876,"Mark","Trumbo","Mark Daniel","",1986,1,16,2005,2010,2019
"498ea310","498ea310-b08a-40db-9c06-c8283a95398e",425835,"tsaoc001","tsaoch01",1776,"Chin-hui","Tsao","Chin-hui","",1981,6,2,2000,2003,2016
"050540b9","050540b9-af61-4d1f-9236-668e8491af21",627500,"tsenj001","tsengje01",15524,"Jen-Ho","Tseng","Jen-Ho","",1994,10,3,2014,2017,2018
"9e2ac12b","9e2ac12b-aea9-4fb3-a2e3-5f99073211f4",657061,"","tuckeco01",17326,"Cole","Tucker","Cole Bryson","",1996,7,3,2014,2019,2019
"daeb0856","daeb0856-8ab2-4829-821f-036252f7f623",663656,"tuckk001","tuckeky01",18345,"Kyle","Tucker","Kyle Daniel","",1997,1,17,2015,2018,2019
"8d296a24","8d296a24-b8fe-40e4-a014-5f33e06db1af",605512,"tuckp001","tuckepr01",13633,"Preston","Tucker","Preston M.","",1990,7,6,2012,2015,2018
"bfc63e82","bfc63e82-c899-44a4-83a5-52ac5d3deb17",457761,"tuckr001","tuckery01",1062,"Ryan","Tucker","Ryan Christopher","",1986,12,6,2005,2008,2011
"bdb0afda","bdb0afda-9520-4f25-b030-5de31ddef8bd",449168,"tuiam001","tuiasma01",8272,"Matt","Tuiasosopo","Matthew Petelu","",1986,5,10,2004,2008,2016
"78e41f42","78e41f42-cfc6-47ff-b810-d56eadcf32b1",592815,"tuivs001","tuivasa01",13485,"Sam","Tuivailala","Samuel Johnathan","",1992,10,19,2010,2014,2019
"3e221500","3e221500-a355-431e-8445-7995556ca462",453064,"tulot001","tulowtr01",3531,"Troy","Tulowitzki","Troy Trever","",1984,10,10,2005,2006,2019
"ff594270","ff594270-80d4-4cac-8ca7-35e9043ac2d8",543867,"turln001","turleni01",5530,"Nik","Turley","Nikolas Carlyle","",1989,9,11,2008,2017,2017
"045ddd7a","045ddd7a-1238-43aa-919b-8dc8bff2cfed",605513,"turns003","turnbsp01",16207,"Spencer","Turnbull","Spencer Ketcham","",1992,9,18,2014,2018,2019
"0d65eb45","0d65eb45-d66d-4b54-9742-56011a5211e7",545363,"turnj002","turneja01",10185,"Jacob","Turner","Jacob Edward","",1991,5,21,2010,2011,2018
"fbc00dba","fbc00dba-b7c4-4fa0-a56e-737c244aed07",457759,"turnj001","turneju01",5235,"Justin","Turner","Justin Matthew","",1984,11,23,2006,2009,2019
"3fb40b39","3fb40b39-91d1-41a6-9201-18445bf67902",642156,"turns002","turnest01",15207,"Stuart","Turner","Randy Stuart","",1991,12,27,2013,2017,2017
"7ba8f9ac","7ba8f9ac-800a-4fef-bd71-a95e50faecc8",607208,"turnt001","turnetr01",16252,"Trea","Turner","Trea Vance","",1993,6,30,2014,2015,2019
"e109d804","e109d804-cc3c-4fcf-af12-b6265ae4d4fd",493157,"uehak001","ueharko01",9227,"Koji","Uehara","Koji","",1975,4,3,1999,2009,2017
"637059e5","637059e5-739f-4a42-8afb-fa3c10b1ecfb",462564,"uggld001","ugglada01",3442,"Dan","Uggla","Daniel Cooley","",1980,3,11,2001,2006,2015
"c45d1965","c45d1965-5aee-49f3-beb9-47bf611b912f",621249,"unded001","underdu01",14677,"Duane","Underwood","Duane Lee","",1994,7,20,2012,2018,2019
"661c3c71","661c3c71-fb29-4d83-883f-453306df4521",425834,"uptob001","uptonbj01",5015,"B. J.","Upton","Melvin Emanuel","",1984,8,21,2003,2004,2016
"0f06cd2a","0f06cd2a-65d5-4918-893f-8e90a1b34106",457708,"uptoj001","uptonju01",5222,"Justin","Upton","Justin Irvin","",1987,8,25,2006,2007,2019
"679ade4d","679ade4d-8d41-43c8-843e-f2a26d2a3757",570632,"urenj001","urenajo01",11589,"Jose","Urena","Jose Miguel","",1991,9,12,2009,2015,2019
"1afce4ef","1afce4ef-fb0f-4c28-873c-a91b2b76cc29",620446,"urenr001","urenari01",16411,"Richard","Urena","Richard","",1996,2,26,2013,2017,2019
"7cc7fb70","7cc7fb70-2900-46a1-9e97-1e482048b02a",628711,"uriaj001","uriasju01",14765,"Julio","Urias","Julio Cesar","",1996,8,12,2013,2016,2019
"9d0be9c2","9d0be9c2-7ba6-4a01-84d9-b048fdf4335d",649966,"urial001","uriaslu01",16622,"Luis","Urias","Luis Fernando","",1997,6,3,2014,2018,2019
"fd1b7e5d","fd1b7e5d-1422-4982-948e-73687de62f01",346874,"uribj002","uribeju01",454,"Juan","Uribe","Juan C.","",1979,3,22,1998,2001,2016
"4ff3c228","4ff3c228-96ef-4805-9a99-840831c00792",664353,"","urquijo01",18413,"Jose","Urquidy","Jose Luis","",1995,5,1,2015,2019,2019
"4cb5a1ce","4cb5a1ce-fadf-4995-b78c-47a8b357bea4",625329,"urruh001","urruthe01",14441,"Henry","Urrutia","Henry Alexander","",1987,2,13,2005,2013,2015
"6a64fbf4","6a64fbf4-c734-433c-8353-61471051fef1",570482,"urshg001","urshegi01",10681,"Gio","Urshela","Giovanny","",1991,10,11,2009,2015,2019
"fd05d2d4","fd05d2d4-c1a2-4ab3-be9e-907a9c43483c",400284,"utlec001","utleych01",1679,"Chase","Utley","Chase Cameron","",1978,12,17,2000,2003,2018
"3de18414","3de18414-6011-4db4-94f1-10619ad3461a",453362,"valac001","valaich01",1165,"Chris","Valaika","Christopher Andrew","",1985,8,14,2006,2010,2014
"e0644735","e0644735-6487-4e54-a3a1-a92ad515bec3",642162,"valap001","valaipa01",14885,"Pat","Valaika","Patrick Ryne","",1992,9,9,2013,2016,2019
"42c7990b","42c7990b-bb38-42b1-9d8e-a192afb19df1",472528,"valbl001","valbulu01",4969,"Luis","Valbuena","Luis Adan","",1985,11,30,2004,2008,2018
"c4f93094","c4f93094-6e5f-4b6c-8a1d-8bb19a622e79",447744,"valdr002","valdera02",1953,"Raul","Valdes","Raul","",1977,11,27,1997,2010,2014
"d86218ab","d86218ab-f93c-43ba-83e7-7769e1732af1",518170,"valdj002","valdejo02",5098,"Jordany","Valdespin","Jordany V.","",1987,12,23,2007,2012,2015
"6754910b","6754910b-c363-411c-b436-07c85fcfef3e",491624,"valdc003","valdece01",9013,"Cesar","Valdez","Cesar Miguel","",1985,3,17,2006,2010,2017
"23c9de77","23c9de77-5981-4101-833e-627738da2a61",664285,"valdf001","valdefr01",17295,"Framber","Valdez","Framber","",1993,11,19,2015,2018,2019
"66262d42","66262d42-c554-46ea-b7ba-9d307960885b",572308,"valdj003","valdejo03",14470,"Jose","Valdez","Jose Alfredo","",1990,3,1,2009,2015,2018
"bbf3b9b2","bbf3b9b2-97ce-4585-9e04-490a285edfec",451990,"valdj001","valdejo01",3217,"Jose","Valdez","Jose","",1983,1,22,2002,2011,2012
"eabcb421","eabcb421-c5d6-4819-b237-789bd8165095",429723,"valdm003","valdeme01",7019,"Merkin","Valdez","Merkin R.","",1981,11,5,2002,2004,2011
"db6fc15d","db6fc15d-1e73-414b-9219-804fc6a163d3",570488,"","valdeph01",15605,"Phillips","Valdez","Phillips","",1991,11,16,2009,2019,2019
"bf932832","bf932832-dac3-4db8-aa97-c20ca266dfbd",407832,"valdw001","valdewi01",1863,"Wilson","Valdez","Wilson Antonio","",1978,5,20,1999,2004,2012
"9c719b66","9c719b66-114c-4b03-90f8-f1e72e813970",502143,"valed001","valenda01",6364,"Danny","Valencia","Daniel Paul","",1984,9,19,2006,2010,2018
"7f5d30a9","7f5d30a9-7713-4622-9ca0-e5b40d7fbb71",621044,"valej006","valenje01",14548,"Jesmuel","Valentin","Jesmuel Jose","",1994,5,12,2012,2018,2018
"77877d2c","77877d2c-8c66-47b4-b838-8f12f7781c3f",591971,"valeb001","valerbr01",12758,"Breyvic","Valera","Breyvic Jose","",1992,1,8,2010,2017,2019
"8846c5ec","8846c5ec-ff48-4f29-9b32-97f216d33d05",407878,"valvj001","valvejo01",1726,"Jose","Valverde","Jose Rafael","",1978,3,24,1999,2003,2014
"e9ab50c5","e9ab50c5-f5d6-4deb-ad66-22c407b4bc12",462995,"vandr001","vanderi01",5099,"Rick","van den Hurk","Henricus Nicolas","",1985,5,22,2003,2007,2012
"13514f5f","13514f5f-17f6-42e5-9ed5-e7f32e190f48",457508,"vanej001","vanevjo01",3409,"Jonathan","Van Every","Jonathan Eugene","",1979,11,27,2001,2008,2010
"590335ae","590335ae-b2fd-421f-a1be-40f7929bd5e4",475100,"vanss001","vanslsc01",4365,"Scott","Van Slyke","Scott T.","",1986,7,24,2005,2012,2017
"320dbdb9","320dbdb9-31b5-4be1-afea-8d66ccc36efc",642165,"","vanmejo01",15170,"Josh","VanMeter","Josh Michael","",1995,3,10,2013,2019,2019
"8589540e","8589540e-f58e-4580-9128-adfe1dcbc753",570714,"vargc002","vargace01",14099,"Cesar","Vargas","Cesar","",1991,12,30,2009,2016,2016
"c1d34cfd","c1d34cfd-a4a7-405a-b925-f5b305889add",282567,"vargc001","vargacl01",1695,"Claudio","Vargas","Claudio","",1978,6,19,1998,2003,2010
"41844a3f","41844a3f-8256-4fac-8c42-4a039b8ff1b3",545121,"vargi001","vargail01",13324,"Ildemaro","Vargas","Ildemaro Jose","",1991,7,16,2008,2017,2019
"b423e60f","b423e60f-75dd-446b-af99-a12959044a44",450306,"vargj001","vargaja01",8044,"Jason","Vargas","Jason Matthew","",1983,2,2,2004,2005,2019
"1ddc35a2","1ddc35a2-446c-4bc8-ba90-dd9f424c612a",573627,"vargk001","vargake01",12101,"Kennys","Vargas","Kennys","",1990,8,1,2009,2014,2017
"7bfba913","7bfba913-de44-42c1-ac31-2a040f410f43",123660,"varij001","varitja01",217,"Jason","Varitek","Jason Andrew","",1972,4,11,1995,1997,2011
"b99d5471","b99d5471-7e0a-4cd5-a4f8-43aa0ddedf36",460008,"varva001","varvaan01",2385,"Anthony","Varvaro","Anthony Michael","",1984,10,31,2006,2010,2015
"06f2285a","06f2285a-a202-485b-9345-ff76be1f99a1",607755,"vasqa002","vasquan02",19482,"Andrew","Vasquez","Andrew Jude","",1993,9,14,2015,2018,2019
"1f0c1dbd","1f0c1dbd-1180-458e-a0fd-cf8b8a127d7e",457786,"vasqa001","vasquan01",6577,"Anthony","Vasquez","Anthony Russell","",1986,9,19,2009,2011,2011
"932ca2cf","932ca2cf-b66e-4539-8eaa-0f7d4c2595b3",458220,"vasqe001","vasques01",5280,"Esmerling","Vasquez","Esmerling de Jesus","",1983,11,7,2004,2009,2012
"9bb0239e","9bb0239e-ebf5-424b-9bcf-cde96db341dc",657786,"vastj001","vastoje01",17126,"Jerry","Vasto","Gerard Joseph","",1992,2,12,2014,2018,2018
"83e3e806","83e3e806-e051-4526-8d1e-6592d82daf73",543877,"vazqc001","vazquch01",9774,"Christian","Vazquez","Christian Rafael","",1990,8,21,2008,2014,2019
"4e356628","4e356628-c87c-4d07-8f0c-37786f67db21",553878,"rivef001","riverfe01",12076,"Felipe","Vazquez","Felipe Javier","",1991,7,5,2009,2015,2019
"e5f63ffa","e5f63ffa-ecea-4adb-b8f2-60fe5c0fbb02",134320,"vazqj001","vazquja01",801,"Javier","Vazquez","Javier Carlos","",1976,7,25,1994,1998,2011
"3076ed98","3076ed98-c99f-4b98-a600-19e9d7f47122",453264,"veald001","vealdo01",4741,"Donnie","Veal","Donald Tyrone","",1984,9,18,2005,2009,2015
"ca619690","ca619690-a56e-4ef8-8304-c35991d0c014",592826,"velav001","velasvi01",11189,"Vince","Velasquez","Vincent John","",1992,6,7,2010,2015,2019
"2005572c","2005572c-0d74-4fe8-aaee-42c55fd347c7",623205,"velaa001","velazan01",14196,"Andrew","Velazquez","Andrew","",1994,7,14,2012,2018,2019
"fed909c8","fed909c8-b239-4ec2-9ac2-a3e95f9bbcea",444041,"velag002","velazgi01",2070,"Gil","Velazquez","Gilbert Arnulfo","",1979,10,17,1998,2008,2013
"6fa580f8","6fa580f8-a9e0-4204-9977-fe9d210ad1a4",584171,"velah001","velazhe01",19341,"Hector","Velazquez","Hector","",1988,11,26,2010,2017,2019
"a911589c","a911589c-4e9b-48f4-ab8d-e4c39dd49592",464299,"velee001","velezeu01",3893,"Eugenio","Velez","Eugenio","",1982,5,16,2003,2007,2011
"7a5975a3","7a5975a3-346e-4b7b-a4f9-19016eb97306",461416,"venaw001","venabwi01",211,"Will","Venable","William Dion","",1982,10,29,2005,2008,2016
"289b3b24","289b3b24-6dba-48f6-b3e4-c2936b37e8dc",519381,"vendp001","vendipa01",7108,"Pat","Venditte","Patrick Michael","",1985,6,30,2008,2015,2019
"d33fb318","d33fb318-98c2-421a-b1bf-c7b73d0407c8",458924,"ventj001","ventejo01",7175,"Jonny","Venters","Jonathan William","",1985,3,20,2004,2010,2019
"c1693373","c1693373-76a2-4133-a238-9ad2eccad169",570649,"venty001","ventuyo01",11855,"Yordano","Ventura","Yordano","",1991,6,3,2009,2013,2016
"920d5028","920d5028-ae1b-4399-a334-22325efa70df",407842,"veraj001","verasjo01",2063,"Jose","Veras","Jose Enger","",1980,10,20,1998,2006,2014
"7de40bd0","7de40bd0-c806-4fa0-8ec6-f11319d2a3fe",657077,"verda001","verdual01",17027,"Alex","Verdugo","Alex Brady","",1996,5,15,2014,2017,2019
"7b186b90","7b186b90-1677-4bb8-88da-fc07cc8ab113",489400,"verdr001","verdury01",9154,"Ryan","Verdugo","Ryan Louis","",1987,4,10,2008,2012,2012
"d49505fc","d49505fc-f5b1-4430-9738-59d89b2790d5",572403,"verhd001","verhadr01",13424,"Drew","VerHagen","Drew Edward","",1990,10,22,2012,2014,2019
"216e5d91","216e5d91-de5f-4094-9c06-39bbd9ae6a0d",434378,"verlj001","verlaju01",8700,"Justin","Verlander","Justin Brooks","",1983,2,20,2005,2005,2019
"7e11b222","7e11b222-9edf-4a8e-b200-58148fc02009",548337,"verrl001","verrelo01",12905,"Logan","Verrett","Scott Logan","",1990,6,19,2012,2015,2017
"3f15ff9b","3f15ff9b-f8f8-4e85-b568-7b37281f9f65",493364,"vicid001","vicieda01",3917,"Dayan","Viciedo","Dayan","The Tank",1989,3,10,2004,2010,2014
"e33b74ad","e33b74ad-9fdb-4c5b-a810-320798826d08",425664,"victs001","victosh01",1677,"Shane","Victorino","Shane Patrick","",1980,11,30,1999,2003,2015
"b4eaaf52","b4eaaf52-8850-46d1-9de3-a6ec87a0d0a4",600986,"vieit001","vieirth01",14510,"Thyago","Vieira","Thyago da Silva","",1993,7,1,2011,2017,2019
"d83a7727","d83a7727-fe1b-4d85-8e52-0ae7055a5275",622713,"viele001","vielmen01",15481,"Engelb","Vielma","Engelb Stalin","",1994,6,22,2012,2018,2018
"c3dd1c45","c3dd1c45-5d04-481e-a45c-2b75a44dce51",453646,"villc001","villaca01",4138,"Carlos","Villanueva","Carlos Manuel","",1983,11,28,2002,2006,2016
"d8e1f870","d8e1f870-4140-4e24-8c9c-74764699af34",570799,"villc002","villach01",11738,"Christian","Villanueva","Christian","",1991,6,19,2009,2017,2018
"d905f34e","d905f34e-52c2-4b32-b534-48d409ae09cd",534631,"ville002","villael01",8796,"Elih","Villanueva","Elih Christopher","",1986,7,27,2008,2011,2011
"43e65452","43e65452-a818-4cc4-bf4d-93f3def87270",492821,"villh002","villahe02",5360,"Henry","Villar","Henry","",1987,5,24,2006,2010,2010
"f04737d6","f04737d6-5d83-4ded-a12a-cf3ff2fc9526",542340,"villj001","villajo01",10071,"Jonathan","Villar","Jonathan Rafael","",1991,5,2,2008,2013,2019
"f3e7ea38","f3e7ea38-bac9-479e-8bb9-87846851af09",500903,"villb002","villabr02",5180,"Brayan","Villarreal","Brayan Rene","",1987,5,10,2006,2011,2013
"af172a7a","af172a7a-6664-4d8e-a73d-3cdcc4f34ae9",543881,"villp001","villape01",9904,"Pedro","Villarreal","Pedro A.","",1987,12,9,2008,2012,2015
"1956d0c1","1956d0c1-54e6-4d0a-bd63-f595784797ed",650619,"vilom001","vilorme01",17109,"Meibrys","Viloria","Meibrys John","",1997,2,15,2014,2018,2019
"bb7233e2","bb7233e2-5de6-4673-9cf3-1aedc280a609",572227,"vincz001","vinceza01",13269,"Zach","Vincej","Zachary Laine","",1991,5,1,2012,2017,2018
"1cd3e8a5","1cd3e8a5-5601-472e-9f2c-164ed442fdd9",543883,"vincn001","vinceni01",7555,"Nick","Vincent","Nicholas James","",1986,7,12,2008,2012,2019
"e795f747","e795f747-68e5-4e66-aff6-7b7357737deb",501638,"violp001","violape01",5971,"Pedro","Viola","Pedro","",1983,6,29,2006,2009,2011
"83cc3786","83cc3786-7382-4d7b-ab4d-4842fa2a7a48",519388,"vittj001","vittejo01",4623,"Josh","Vitters","Joshua Warren","",1989,8,27,2007,2012,2012
"18332f9d","18332f9d-7fbb-459f-9865-3a1b96335931",527055,"vizca001","vizcaar01",5498,"Arodys","Vizcaino","Arodys","",1990,11,13,2008,2011,2019
"e218d2ce","e218d2ce-6c32-415a-8f48-53b8ced1dd6e",123744,"vizqo001","vizquom01",411,"Omar","Vizquel","Omar Enrique","",1967,4,24,1984,1989,2012
"92a05b76","92a05b76-5413-4354-a439-9cc960a3fdd1",596129,"voged001","vogelda01",14130,"Dan","Vogelbach","Daniel","",1992,12,17,2011,2016,2019
"01305867","01305867-c85f-4ce9-8104-c9eaf9207b70",285064,"voger001","vogelry01",1011,"Ryan","Vogelsong","Ryan Andrew","",1977,7,22,1998,2000,2016
"699924e2","699924e2-9cfa-4684-bc6b-4e05c723a6d7",519390,"vogts001","vogtst01",5000,"Stephen","Vogt","Stephen Guy","",1984,11,1,2007,2012,2019
"adab95ff","adab95ff-0b2a-4a9f-9d0d-f8aa44119a5b",572228,"voitl001","voitlu01",14811,"Luke","Voit","Louis Linwood","",1991,2,13,2013,2017,2019
"ff0508b6","ff0508b6-cdff-4ea9-8084-da1fbd1144f5",450172,"volqe001","volqued01",3990,"Edinson","Volquez","Edinson","",1983,7,3,2003,2005,2019
"fbde3192","fbde3192-9e8f-4227-b80f-06e3fb1cc593",458690,"volsc001","volstch01",9901,"Chris","Volstad","Christopher Kenneth","",1986,9,23,2005,2008,2018
"5e778622","5e778622-e186-4776-ad71-275966494b8d",608723,"votha001","vothau01",15047,"Austin","Voth","Austin Lee","",1992,6,26,2013,2018,2019
"9f4721ab","9f4721ab-c8d7-4acc-88f5-e69f95c610e3",458015,"vottj001","vottojo01",4314,"Joey","Votto","Joseph Daniel","",1983,9,10,2002,2007,2019
"d7ade773","d7ade773-b8e8-408a-9619-c670e74b0690",608379,"wachm001","wachami01",14078,"Michael","Wacha","Michael Joseph","",1991,7,1,2012,2013,2019
"929dee89","929dee89-a171-4cd4-a690-094fae02d1fc",493159,"wadat001","wadats01",13046,"Tsuyoshi","Wada","Tsuyoshi","Dr. K",1981,2,21,2003,2014,2015
"0bfffa1e","0bfffa1e-726c-4303-b9c5-602cff3d3d57",460677,"wadec001","wadeco01",7570,"Cory","Wade","Cory Nathaniel","",1983,5,28,2004,2008,2012
"e240f102","e240f102-5c0e-4687-9e48-31557fbc6792",664774,"","wadela01",18126,"LaMonte","Wade","LaMonte Aaron","",1994,1,1,2015,2019,2019
"6d700e8a","6d700e8a-91f0-4c96-b49f-3457e3dbeb9c",642180,"wadet002","wadety01",15730,"Tyler","Wade","Tyler Dean","",1994,11,23,2013,2017,2019
"87aa8388","87aa8388-1b02-48d4-97dd-27b875f295a9",123790,"wagnb001","wagnebi02",578,"Billy","Wagner","William Edward","Billy the Kid",1971,7,25,1993,1995,2010
"6590f8a3","6590f8a3-55e8-41bc-a3d4-99c4dcc153b4",474599,"wagnn001","wagnene01",8162,"Neil","Wagner","Neil Kannas","",1984,1,1,2006,2011,2014
"6a5a59fc","6a5a59fc-380c-44a9-8f06-43ad3355c3d9",621281,"wagnt001","wagnety01",13796,"Tyler","Wagner","Tyler Joseph","",1991,1,24,2012,2015,2016
"1d412fe2","1d412fe2-545e-4dbe-9210-9e32a4402523",621097,"","wagueja01",18318,"Jacob","Waguespack","Jacob Daniel","",1993,11,5,2015,2019,2019
